Order_ID,Order_Date,Customer_ID,Customer_Name,City,State,Region,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit,Payment_Method,Shipping_Mode
ORD04020,2024-01-19,CUST9771,Customer 4886,Bengaluru,Karnataka,East,Home & Kitchen,Mixer,4,3025,10,10890.0,1336.77,Credit Card,Same Day
ORD04021,2024-03-08,CUST1503,Customer 4509,Ahmedabad,Gujarat,West,Home & Kitchen,Cookware,4,1005,5,3819.0,530.98,Net Banking,Standard
ORD04022,2024-04-27,CUST7059,Customer 4435,Ahmedabad,Gujarat,East,Electronics,Headphones,4,4199,15,14276.6,3993.33,Debit Card,Same Day
ORD04023,2024-02-20,CUST5718,Customer 4151,Delhi,Delhi,West,Sports,Cricket Bat,4,4013,5,15249.4,4244.73,Credit Card,Express
ORD04024,2024-02-13,CUST8776,Customer 1122,Kolkata,West Bengal,East,Sports,Tennis Racket,2,2512,10,4521.6,665.84,Cash,Standard
ORD04025,2024-01-25,CUST5733,Customer 2314,Delhi,Delhi,North,Furniture,Chair,1,1234,5,1172.3,145.94,Credit Card,Standard
ORD04026,2024-06-25,CUST4444,Customer 4641,Mumbai,Maharashtra,North,Sports,Yoga Mat,5,4434,20,17736.0,5085.6,Cash,Same Day
ORD04027,2024-05-05,CUST5024,Customer 35,Hyderabad,Telangana,South,Sports,Yoga Mat,5,2629,5,12487.75,3509.15,Debit Card,Standard
ORD04028,2024-01-22,CUST9094,Customer 1866,Ahmedabad,Gujarat,East,Home & Kitchen,Mixer,1,3197,10,2877.3,808.77,Credit Card,Same Day
ORD04029,2024-10-01,CUST4764,Customer 3033,Kolkata,West Bengal,East,Furniture,Wardrobe,4,4188,0,16752.0,3926.94,UPI,Same Day
ORD04030,2024-10-06,CUST7781,Customer 3517,Pune,Maharashtra,North,Electronics,Smartphone,5,3491,15,14836.75,1157.3,Credit Card,Same Day
ORD04031,2024-03-12,CUST5955,Customer 2401,Kolkata,West Bengal,East,Home & Kitchen,Microwave,4,2617,20,8374.4,593.33,Credit Card,Standard
ORD04032,2024-08-01,CUST6700,Customer 3543,Pune,Maharashtra,South,Electronics,Smartphone,2,2938,10,5288.4,1417.35,Debit Card,Standard
ORD04033,2024-01-18,CUST8135,Customer 4462,Mumbai,Maharashtra,South,Furniture,Sofa,1,1062,20,849.6,243.5,UPI,Same Day
ORD04034,2024-06-06,CUST8531,Customer 2957,Hyderabad,Telangana,South,Home & Kitchen,Mixer,4,4841,5,18395.8,1855.71,Net Banking,Express
ORD04035,2024-08-30,CUST7231,Customer 3741,Chennai,Tamil Nadu,South,Clothing,T-Shirt,5,4335,10,19507.5,3332.94,Debit Card,Standard
ORD04036,2024-10-15,CUST7558,Customer 2663,Hyderabad,Telangana,East,Home & Kitchen,Vacuum Cleaner,3,4127,0,12381.0,1731.64,UPI,Express
ORD04037,2024-04-09,CUST6090,Customer 2151,Bengaluru,Karnataka,West,Sports,Tennis Racket,5,3158,5,15000.5,3450.82,Cash,Express
ORD04038,2024-02-16,CUST5191,Customer 2294,Ahmedabad,Gujarat,West,Clothing,Jacket,4,1745,15,5933.0,722.04,Credit Card,Express
ORD04039,2024-09-17,CUST4590,Customer 717,Hyderabad,Telangana,West,Electronics,Laptop,1,4029,0,4029.0,971.37,UPI,Express
ORD04040,2024-03-18,CUST9243,Customer 4354,Mumbai,Maharashtra,West,Furniture,Wardrobe,5,840,10,3780.0,674.37,Net Banking,Same Day
ORD04041,2024-11-13,CUST8902,Customer 4109,Ahmedabad,Gujarat,South,Electronics,Laptop,4,4839,20,15484.8,1045.44,Net Banking,Standard
ORD04042,2024-03-21,CUST3405,Customer 255,Chennai,Tamil Nadu,North,Electronics,Headphones,1,487,5,462.65,35.83,Credit Card,Same Day
ORD04043,2024-02-21,CUST7072,Customer 1349,Hyderabad,Telangana,East,Clothing,Jeans,5,4852,10,21834.0,2011.78,Cash,Express
ORD04044,2024-06-19,CUST9082,Customer 2549,Delhi,Delhi,North,Home & Kitchen,Cookware,4,1428,10,5140.8,1004.71,UPI,Standard
ORD04045,2024-08-18,CUST8079,Customer 2462,Hyderabad,Telangana,South,Electronics,Smart Watch,2,2463,10,4433.4,1246.19,Credit Card,Standard
ORD04046,2024-07-30,CUST5133,Customer 3518,Mumbai,Maharashtra,West,Home & Kitchen,Mixer,3,548,10,1479.6,204.46,Credit Card,Express
ORD04047,2024-05-27,CUST2709,Customer 3023,Hyderabad,Telangana,East,Furniture,Table,5,4300,10,19350.0,2346.37,Debit Card,Same Day
ORD04048,2024-05-15,CUST2470,Customer 3094,Kolkata,West Bengal,South,Electronics,Headphones,5,3521,15,14964.25,2098.79,Debit Card,Express
ORD04049,2024-06-22,CUST8582,Customer 1284,Kolkata,West Bengal,North,Sports,Tennis Racket,5,1288,5,6118.0,682.08,UPI,Same Day
ORD04050,2024-10-29,CUST6955,Customer 2561,Chennai,Tamil Nadu,West,Home & Kitchen,Mixer,3,2326,0,6978.0,629.51,Debit Card,Same Day
ORD04051,2024-05-08,CUST3325,Customer 1726,Mumbai,Maharashtra,East,Sports,Tennis Racket,5,1212,10,5454.0,1107.98,Net Banking,Same Day
ORD04052,2024-03-17,CUST5191,Customer 2867,Chennai,Tamil Nadu,North,Home & Kitchen,Microwave,2,241,15,409.7,100.25,Net Banking,Same Day
ORD04053,2024-11-28,CUST5839,Customer 285,Kolkata,West Bengal,North,Home & Kitchen,Microwave,3,1592,20,3820.8,224.66,Net Banking,Express
ORD04054,2024-07-30,CUST3308,Customer 1838,Ahmedabad,Gujarat,East,Clothing,Shoes,4,3441,20,11011.2,3129.17,Credit Card,Standard
ORD04055,2024-04-26,CUST6613,Customer 2430,Chennai,Tamil Nadu,East,Home & Kitchen,Microwave,1,1478,20,1182.4,315.01,UPI,Express
ORD04056,2024-03-18,CUST6674,Customer 2848,Mumbai,Maharashtra,West,Clothing,T-Shirt,1,1304,5,1238.8,127.56,Cash,Express
ORD04057,2024-06-21,CUST8620,Customer 3141,Kolkata,West Bengal,North,Sports,Cricket Bat,4,576,0,2304.0,349.61,Cash,Express
ORD04058,2024-02-01,CUST7047,Customer 776,Bengaluru,Karnataka,West,Sports,Tennis Racket,5,4176,10,18792.0,1310.47,Net Banking,Standard
ORD04059,2024-03-26,CUST4457,Customer 2364,Hyderabad,Telangana,South,Electronics,Smart Watch,5,1088,5,5168.0,942.75,Debit Card,Standard
ORD04060,2024-01-18,CUST5244,Customer 4654,Bengaluru,Karnataka,West,Sports,Cricket Bat,3,904,5,2576.4,727.16,UPI,Same Day
ORD04061,2024-01-09,CUST4654,Customer 2694,Kolkata,West Bengal,West,Clothing,T-Shirt,2,4842,15,8231.4,562.69,UPI,Standard
ORD04062,2024-05-22,CUST8571,Customer 3008,Mumbai,Maharashtra,East,Clothing,Shoes,1,1451,0,1451.0,175.92,Debit Card,Same Day
ORD04063,2024-09-23,CUST5257,Customer 4774,Chennai,Tamil Nadu,South,Electronics,Headphones,1,4397,0,4397.0,871.15,Credit Card,Same Day
ORD04064,2024-05-04,CUST9232,Customer 3757,Delhi,Delhi,West,Home & Kitchen,Mixer,2,2844,0,5688.0,1578.05,Net Banking,Express
ORD04065,2024-03-25,CUST8832,Customer 4257,Pune,Maharashtra,South,Electronics,Headphones,5,3996,0,19980.0,2457.2,Cash,Express
ORD04066,2024-02-05,CUST2821,Customer 3810,Kolkata,West Bengal,East,Clothing,Shoes,4,2839,20,9084.8,1542.78,Credit Card,Same Day
ORD04067,2024-12-23,CUST4442,Customer 1208,Bengaluru,Karnataka,East,Home & Kitchen,Vacuum Cleaner,1,1881,20,1504.8,321.24,Debit Card,Express
ORD04068,2024-08-21,CUST4786,Customer 2041,Chennai,Tamil Nadu,North,Clothing,Shoes,3,1283,15,3271.65,310.32,UPI,Standard
ORD04069,2024-09-14,CUST7956,Customer 631,Delhi,Delhi,North,Electronics,Smartphone,1,2464,0,2464.0,319.96,Cash,Same Day
ORD04070,2024-10-18,CUST7833,Customer 3148,Pune,Maharashtra,West,Furniture,Table,5,2835,15,12048.75,1954.11,Cash,Same Day
ORD04071,2024-05-17,CUST9185,Customer 1243,Ahmedabad,Gujarat,West,Home & Kitchen,Vacuum Cleaner,3,2786,5,7940.1,750.82,Net Banking,Express
ORD04072,2024-07-03,CUST9245,Customer 321,Delhi,Delhi,East,Sports,Yoga Mat,3,4383,20,10519.2,1037.75,Credit Card,Express
ORD04073,2024-12-14,CUST3917,Customer 4317,Bengaluru,Karnataka,East,Home & Kitchen,Cookware,1,531,20,424.8,66.77,Cash,Standard
ORD04074,2024-07-04,CUST1169,Customer 1568,Delhi,Delhi,South,Clothing,Shoes,5,4773,0,23865.0,1826.07,UPI,Standard
ORD04075,2024-05-26,CUST3532,Customer 822,Delhi,Delhi,North,Home & Kitchen,Cookware,4,3448,5,13102.4,2012.08,Debit Card,Express
ORD04076,2024-11-07,CUST7275,Customer 1272,Bengaluru,Karnataka,East,Furniture,Wardrobe,2,299,15,508.3,29.45,Debit Card,Same Day
ORD04077,2024-04-24,CUST8224,Customer 2927,Pune,Maharashtra,South,Home & Kitchen,Cookware,2,4593,15,7808.1,2189.64,Cash,Same Day
ORD04078,2024-08-05,CUST6186,Customer 361,Hyderabad,Telangana,South,Sports,Tennis Racket,2,985,10,1773.0,138.2,Debit Card,Standard
ORD04079,2024-09-21,CUST8235,Customer 1417,Hyderabad,Telangana,South,Clothing,Jeans,2,4556,20,7289.6,1964.49,Debit Card,Same Day
ORD04080,2024-04-14,CUST5140,Customer 1125,Ahmedabad,Gujarat,South,Furniture,Chair,3,2161,15,5510.55,1445.56,Debit Card,Express
ORD04081,2024-03-09,CUST7506,Customer 531,Mumbai,Maharashtra,East,Sports,Football,4,3927,15,13351.8,3922.03,UPI,Standard
ORD04082,2024-02-10,CUST6792,Customer 2487,Kolkata,West Bengal,South,Sports,Cricket Bat,2,2064,5,3921.6,431.57,Net Banking,Express
ORD04083,2024-10-25,CUST8263,Customer 1381,Chennai,Tamil Nadu,South,Clothing,Shoes,5,2889,15,12278.25,2827.45,Debit Card,Standard
ORD04084,2024-05-24,CUST2077,Customer 122,Kolkata,West Bengal,West,Furniture,Sofa,2,3606,20,5769.6,631.09,Credit Card,Same Day
ORD04085,2024-10-30,CUST3369,Customer 2163,Hyderabad,Telangana,West,Home & Kitchen,Mixer,3,4223,5,12035.55,3545.8,Net Banking,Standard
ORD04086,2024-10-12,CUST2272,Customer 1887,Pune,Maharashtra,North,Furniture,Table,2,2252,5,4278.8,1125.73,Debit Card,Standard
ORD04087,2024-11-12,CUST6363,Customer 1118,Delhi,Delhi,West,Electronics,Laptop,2,3041,5,5777.9,1367.87,Cash,Standard
ORD04088,2024-06-23,CUST7740,Customer 672,Mumbai,Maharashtra,South,Sports,Tennis Racket,3,2448,10,6609.6,754.95,Cash,Standard
ORD04089,2024-02-18,CUST2528,Customer 94,Chennai,Tamil Nadu,East,Clothing,Jeans,5,4568,5,21698.0,5067.33,Credit Card,Standard
ORD04090,2024-07-22,CUST4662,Customer 16,Pune,Maharashtra,South,Electronics,Smartphone,1,2303,5,2187.85,481.26,Credit Card,Express
ORD04091,2024-08-15,CUST5220,Customer 4714,Chennai,Tamil Nadu,South,Home & Kitchen,Vacuum Cleaner,5,988,10,4446.0,301.85,UPI,Standard
ORD04092,2024-09-08,CUST5703,Customer 3793,Mumbai,Maharashtra,North,Home & Kitchen,Mixer,1,1590,10,1431.0,160.23,Credit Card,Express
ORD04093,2024-02-06,CUST8929,Customer 3429,Mumbai,Maharashtra,South,Electronics,Laptop,3,2776,15,7078.8,1394.08,Cash,Standard
ORD04094,2024-04-06,CUST2250,Customer 1813,Delhi,Delhi,East,Furniture,Chair,3,4556,20,10934.4,1628.13,Cash,Same Day
ORD04095,2024-12-10,CUST3514,Customer 4285,Pune,Maharashtra,North,Electronics,Smartphone,2,3491,0,6982.0,1222.22,UPI,Same Day
ORD04096,2024-03-04,CUST7739,Customer 2633,Pune,Maharashtra,West,Furniture,Chair,1,4316,5,4100.2,361.29,Credit Card,Express
ORD04097,2024-08-18,CUST3345,Customer 4541,Kolkata,West Bengal,North,Clothing,Jacket,1,921,20,736.8,97.23,Debit Card,Same Day
ORD04098,2024-08-21,CUST1241,Customer 1363,Hyderabad,Telangana,West,Home & Kitchen,Cookware,4,1264,15,4297.6,1074.85,Debit Card,Standard
ORD04099,2024-12-18,CUST4158,Customer 1021,Delhi,Delhi,South,Clothing,T-Shirt,5,3962,5,18819.5,4475.06,UPI,Express
ORD04100,2024-03-10,CUST3717,Customer 2592,Hyderabad,Telangana,South,Electronics,Smartphone,1,3303,20,2642.4,406.86,Credit Card,Same Day
ORD04101,2024-03-20,CUST1913,Customer 4864,Pune,Maharashtra,South,Home & Kitchen,Cookware,2,4125,20,6600.0,841.98,Credit Card,Express
ORD04102,2024-03-22,CUST5096,Customer 3577,Delhi,Delhi,West,Electronics,Smartphone,2,4209,20,6734.4,1617.58,Credit Card,Same Day
ORD04103,2024-05-06,CUST1473,Customer 1858,Hyderabad,Telangana,West,Sports,Tennis Racket,1,1409,5,1338.55,276.33,Net Banking,Same Day
ORD04104,2024-02-14,CUST6243,Customer 4343,Mumbai,Maharashtra,South,Furniture,Wardrobe,2,4542,15,7721.4,1761.43,UPI,Same Day
ORD04105,2024-05-03,CUST9186,Customer 3812,Pune,Maharashtra,West,Clothing,Shoes,3,2398,20,5755.2,1163.19,Cash,Standard
ORD04106,2024-07-31,CUST1645,Customer 1827,Ahmedabad,Gujarat,South,Clothing,Jeans,2,1680,10,3024.0,611.32,UPI,Same Day
ORD04107,2024-03-03,CUST2281,Customer 4965,Pune,Maharashtra,East,Furniture,Sofa,3,3904,0,11712.0,1176.45,Debit Card,Express
ORD04108,2024-04-19,CUST3889,Customer 1343,Pune,Maharashtra,East,Clothing,Jacket,3,2755,10,7438.5,825.71,UPI,Standard
ORD04109,2024-04-20,CUST2823,Customer 3622,Ahmedabad,Gujarat,East,Clothing,Jeans,2,749,15,1273.3,254.69,UPI,Standard
ORD04110,2024-01-19,CUST2958,Customer 4222,Ahmedabad,Gujarat,East,Home & Kitchen,Vacuum Cleaner,1,1493,5,1418.35,330.86,Debit Card,Express
ORD04111,2024-10-28,CUST5877,Customer 941,Kolkata,West Bengal,West,Home & Kitchen,Mixer,4,3423,10,12322.8,3694.33,Credit Card,Express
ORD04112,2024-08-14,CUST3520,Customer 2526,Delhi,Delhi,East,Furniture,Chair,5,2576,15,10948.0,2970.17,Credit Card,Standard
ORD04113,2024-08-06,CUST2169,Customer 4125,Mumbai,Maharashtra,North,Home & Kitchen,Mixer,1,4301,5,4085.95,351.38,UPI,Same Day
ORD04114,2024-12-15,CUST4760,Customer 177,Bengaluru,Karnataka,North,Home & Kitchen,Microwave,1,3997,5,3797.15,791.31,Debit Card,Standard
ORD04115,2024-12-11,CUST2261,Customer 2887,Hyderabad,Telangana,East,Electronics,Smart Watch,3,3755,5,10701.75,855.31,Cash,Standard
ORD04116,2024-02-21,CUST9592,Customer 4873,Hyderabad,Telangana,South,Home & Kitchen,Microwave,3,1978,0,5934.0,872.1,Net Banking,Standard
ORD04117,2024-03-11,CUST7357,Customer 874,Bengaluru,Karnataka,North,Home & Kitchen,Vacuum Cleaner,5,2650,10,11925.0,2944.81,Debit Card,Express
ORD04118,2024-05-05,CUST3832,Customer 4479,Ahmedabad,Gujarat,East,Furniture,Chair,3,2349,5,6694.65,574.4,Credit Card,Same Day
ORD04119,2024-08-22,CUST2250,Customer 2389,Pune,Maharashtra,West,Furniture,Sofa,4,4180,0,16720.0,1388.91,Debit Card,Express
ORD04120,2024-06-30,CUST4048,Customer 3123,Ahmedabad,Gujarat,East,Clothing,Jacket,5,3474,0,17370.0,4251.38,Cash,Same Day
ORD04121,2024-10-03,CUST7458,Customer 1753,Kolkata,West Bengal,West,Sports,Cricket Bat,5,623,5,2959.25,336.03,Debit Card,Express
ORD04122,2024-02-16,CUST2753,Customer 2137,Delhi,Delhi,East,Electronics,Smartphone,3,1549,15,3949.95,1123.69,Cash,Same Day
ORD04123,2024-12-30,CUST9811,Customer 3400,Ahmedabad,Gujarat,North,Sports,Football,5,3687,20,14748.0,2055.8,Credit Card,Same Day
ORD04124,2024-09-19,CUST8008,Customer 217,Chennai,Tamil Nadu,South,Clothing,T-Shirt,2,1210,15,2057.0,376.16,Credit Card,Express
ORD04125,2024-07-02,CUST4608,Customer 3767,Pune,Maharashtra,West,Furniture,Chair,2,4974,5,9450.6,1797.74,Cash,Same Day
ORD04126,2024-03-05,CUST2075,Customer 1862,Pune,Maharashtra,East,Home & Kitchen,Vacuum Cleaner,1,3692,10,3322.8,414.45,Credit Card,Express
ORD04127,2024-06-14,CUST7093,Customer 3757,Chennai,Tamil Nadu,South,Sports,Football,2,1333,10,2399.4,592.34,UPI,Express
ORD04128,2024-02-07,CUST8069,Customer 2386,Ahmedabad,Gujarat,South,Sports,Yoga Mat,4,620,5,2356.0,516.07,Credit Card,Same Day
ORD04129,2024-10-19,CUST3428,Customer 4675,Ahmedabad,Gujarat,South,Furniture,Chair,5,2090,10,9405.0,2256.5,Cash,Standard
ORD04130,2024-01-30,CUST8588,Customer 1027,Mumbai,Maharashtra,North,Electronics,Smart Watch,3,2454,0,7362.0,631.23,UPI,Standard
ORD04131,2024-12-13,CUST9262,Customer 256,Pune,Maharashtra,East,Sports,Cricket Bat,2,4280,15,7276.0,560.07,Debit Card,Express
ORD04132,2024-01-01,CUST2416,Customer 3073,Kolkata,West Bengal,North,Home & Kitchen,Microwave,5,1646,5,7818.5,401.6,Cash,Express
ORD04133,2024-08-14,CUST4835,Customer 4913,Kolkata,West Bengal,East,Furniture,Sofa,5,2138,15,9086.5,1336.76,Credit Card,Standard
ORD04134,2024-04-06,CUST9226,Customer 4882,Delhi,Delhi,North,Electronics,Smartphone,5,3028,20,12112.0,1937.62,Cash,Standard
ORD04135,2024-04-28,CUST1852,Customer 3059,Chennai,Tamil Nadu,North,Electronics,Smart Watch,1,3154,10,2838.6,655.77,Net Banking,Same Day
ORD04136,2024-03-16,CUST8447,Customer 3989,Bengaluru,Karnataka,South,Home & Kitchen,Vacuum Cleaner,4,1418,15,4821.2,689.56,Credit Card,Express
ORD04137,2024-11-29,CUST3936,Customer 1352,Mumbai,Maharashtra,South,Clothing,Jacket,2,2929,20,4686.4,1370.68,Debit Card,Express
ORD04138,2024-10-01,CUST4001,Customer 433,Bengaluru,Karnataka,North,Clothing,Jacket,5,3649,0,18245.0,3974.12,Cash,Same Day
ORD04139,2024-05-28,CUST5655,Customer 2245,Kolkata,West Bengal,North,Furniture,Sofa,1,3157,5,2999.15,245.73,UPI,Same Day
ORD04140,2024-08-20,CUST2388,Customer 3509,Kolkata,West Bengal,East,Furniture,Wardrobe,4,1239,20,3964.8,1141.37,UPI,Standard
ORD04141,2024-09-16,CUST1676,Customer 2143,Hyderabad,Telangana,South,Furniture,Table,2,4506,20,7209.6,1405.18,Cash,Express
ORD04142,2024-04-21,CUST4379,Customer 3874,Pune,Maharashtra,West,Home & Kitchen,Cookware,2,3591,10,6463.8,538.08,UPI,Standard
ORD04143,2024-02-20,CUST2169,Customer 4451,Mumbai,Maharashtra,North,Sports,Football,5,385,0,1925.0,576.9,Debit Card,Same Day
ORD04144,2024-01-02,CUST8976,Customer 2614,Delhi,Delhi,North,Home & Kitchen,Microwave,5,2664,5,12654.0,2017.61,Credit Card,Standard
ORD04145,2024-11-10,CUST6411,Customer 648,Pune,Maharashtra,East,Clothing,T-Shirt,3,4809,15,12262.95,3274.5,Credit Card,Standard
ORD04146,2024-01-23,CUST8552,Customer 3828,Chennai,Tamil Nadu,East,Sports,Cricket Bat,5,218,5,1035.5,84.56,Debit Card,Express
ORD04147,2024-02-13,CUST8559,Customer 3373,Hyderabad,Telangana,East,Clothing,Jacket,2,2391,20,3825.6,1052.08,UPI,Standard
ORD04148,2024-11-04,CUST3800,Customer 931,Kolkata,West Bengal,East,Electronics,Laptop,3,3783,20,9079.2,1616.95,Credit Card,Express
ORD04149,2024-09-19,CUST9903,Customer 2578,Mumbai,Maharashtra,North,Electronics,Smartphone,2,4117,0,8234.0,538.65,Credit Card,Same Day
ORD04150,2024-03-02,CUST1199,Customer 2378,Delhi,Delhi,North,Sports,Yoga Mat,3,2146,10,5794.2,942.65,Credit Card,Same Day
ORD04151,2024-03-18,CUST4638,Customer 3315,Bengaluru,Karnataka,South,Sports,Yoga Mat,3,2165,20,5196.0,1022.46,Cash,Express
ORD04152,2024-10-28,CUST3344,Customer 4869,Pune,Maharashtra,West,Sports,Football,1,1377,20,1101.6,129.96,Cash,Same Day
ORD04153,2024-11-01,CUST6015,Customer 975,Bengaluru,Karnataka,South,Sports,Cricket Bat,2,1540,10,2772.0,696.96,Net Banking,Express
ORD04154,2024-09-29,CUST2882,Customer 4346,Bengaluru,Karnataka,North,Electronics,Laptop,2,2231,5,4238.9,933.19,Cash,Standard
ORD04155,2024-10-05,CUST5314,Customer 697,Pune,Maharashtra,East,Furniture,Table,2,3736,20,5977.6,1186.54,Credit Card,Same Day
ORD04156,2024-11-22,CUST9226,Customer 2118,Ahmedabad,Gujarat,West,Clothing,T-Shirt,1,1602,0,1602.0,386.15,Credit Card,Same Day
ORD04157,2024-11-06,CUST2484,Customer 2415,Kolkata,West Bengal,North,Electronics,Smart Watch,1,3309,20,2647.2,277.31,Net Banking,Same Day
ORD04158,2024-08-30,CUST2015,Customer 1749,Mumbai,Maharashtra,South,Clothing,Jeans,3,2797,0,8391.0,1777.73,Net Banking,Standard
ORD04159,2024-11-18,CUST7216,Customer 4614,Delhi,Delhi,North,Electronics,Smart Watch,1,4646,5,4413.7,882.91,Debit Card,Standard
ORD04160,2024-12-29,CUST3472,Customer 959,Ahmedabad,Gujarat,West,Home & Kitchen,Mixer,5,3266,15,13880.5,1036.28,UPI,Express
ORD04161,2024-09-11,CUST7846,Customer 4854,Hyderabad,Telangana,South,Electronics,Smart Watch,1,4137,15,3516.45,548.61,Debit Card,Same Day
ORD04162,2024-12-24,CUST7601,Customer 706,Hyderabad,Telangana,South,Electronics,Smartphone,4,4413,5,16769.4,1388.52,Cash,Express
ORD04163,2024-12-08,CUST4128,Customer 1667,Chennai,Tamil Nadu,South,Home & Kitchen,Microwave,2,2167,20,3467.2,947.78,Debit Card,Express
ORD04164,2024-03-01,CUST8680,Customer 928,Bengaluru,Karnataka,East,Clothing,Shoes,4,3106,0,12424.0,3046.3,Debit Card,Same Day
ORD04165,2024-02-01,CUST1350,Customer 201,Mumbai,Maharashtra,East,Sports,Football,1,4665,15,3965.25,343.06,UPI,Standard
ORD04166,2024-04-16,CUST3553,Customer 3514,Kolkata,West Bengal,North,Home & Kitchen,Mixer,2,1995,10,3591.0,575.37,Net Banking,Same Day
ORD04167,2024-09-03,CUST6785,Customer 2755,Kolkata,West Bengal,West,Sports,Cricket Bat,5,560,15,2380.0,512.28,Cash,Same Day
ORD04168,2024-12-28,CUST9920,Customer 3329,Delhi,Delhi,East,Furniture,Sofa,3,2706,15,6900.3,1537.67,Credit Card,Standard
ORD04169,2024-10-21,CUST4743,Customer 4848,Chennai,Tamil Nadu,North,Clothing,Jeans,4,3802,20,12166.4,3346.19,UPI,Same Day
ORD04170,2024-05-27,CUST2109,Customer 3593,Bengaluru,Karnataka,East,Sports,Cricket Bat,4,4253,10,15310.8,2216.55,Net Banking,Express
ORD04171,2024-09-13,CUST5854,Customer 875,Bengaluru,Karnataka,West,Clothing,Jacket,1,4050,0,4050.0,620.63,Credit Card,Same Day
ORD04172,2024-01-19,CUST2617,Customer 4142,Chennai,Tamil Nadu,East,Electronics,Smartphone,2,4913,10,8843.4,2313.04,Credit Card,Same Day
ORD04173,2024-08-27,CUST5444,Customer 4469,Mumbai,Maharashtra,East,Sports,Cricket Bat,1,1572,10,1414.8,276.51,UPI,Same Day
ORD04174,2024-05-13,CUST2036,Customer 4619,Hyderabad,Telangana,South,Home & Kitchen,Microwave,3,2358,10,6366.6,692.89,Net Banking,Same Day
ORD04175,2024-03-12,CUST6553,Customer 3906,Pune,Maharashtra,North,Clothing,Jacket,1,4304,15,3658.4,691.49,Cash,Same Day
ORD04176,2024-02-17,CUST7072,Customer 1984,Hyderabad,Telangana,East,Home & Kitchen,Microwave,1,3935,0,3935.0,1106.54,Credit Card,Express
ORD04177,2024-12-28,CUST8344,Customer 2548,Pune,Maharashtra,West,Sports,Yoga Mat,2,4385,0,8770.0,2415.5,Net Banking,Express
ORD04178,2024-12-06,CUST6015,Customer 2862,Hyderabad,Telangana,West,Clothing,T-Shirt,1,1263,0,1263.0,246.47,UPI,Standard
ORD04179,2024-03-11,CUST7362,Customer 1541,Mumbai,Maharashtra,North,Clothing,T-Shirt,3,1774,10,4789.8,1425.87,Net Banking,Standard
ORD04180,2024-07-03,CUST5093,Customer 34,Kolkata,West Bengal,North,Sports,Yoga Mat,1,3719,15,3161.15,295.8,Cash,Express
ORD04181,2024-01-01,CUST3334,Customer 1280,Pune,Maharashtra,South,Clothing,Jacket,5,3912,10,17604.0,983.62,Credit Card,Standard
ORD04182,2024-03-11,CUST3888,Customer 4858,Kolkata,West Bengal,East,Clothing,T-Shirt,2,4423,0,8846.0,1770.66,Cash,Standard
ORD04183,2024-04-30,CUST1792,Customer 1251,Chennai,Tamil Nadu,South,Clothing,Jeans,5,4340,0,21700.0,1581.55,Net Banking,Same Day
ORD04184,2024-04-06,CUST9960,Customer 784,Kolkata,West Bengal,South,Furniture,Chair,4,2406,10,8661.6,935.88,Debit Card,Same Day
ORD04185,2024-09-13,CUST9982,Customer 4838,Pune,Maharashtra,East,Clothing,Shoes,1,2679,15,2277.15,166.03,Debit Card,Express
ORD04186,2024-04-27,CUST8306,Customer 752,Chennai,Tamil Nadu,West,Electronics,Smart Watch,5,1326,10,5967.0,1421.95,Net Banking,Standard
ORD04187,2024-05-19,CUST8279,Customer 2001,Kolkata,West Bengal,South,Furniture,Sofa,5,4928,20,19712.0,2976.99,Credit Card,Same Day
ORD04188,2024-05-07,CUST3826,Customer 3620,Ahmedabad,Gujarat,South,Home & Kitchen,Microwave,3,362,5,1031.7,115.97,Net Banking,Standard
ORD04189,2024-02-20,CUST6968,Customer 469,Hyderabad,Telangana,West,Electronics,Smart Watch,2,4532,20,7251.2,1150.73,Cash,Express
ORD04190,2024-04-05,CUST5388,Customer 3307,Pune,Maharashtra,North,Electronics,Smart Watch,1,3056,20,2444.8,204.49,Net Banking,Express
ORD04191,2024-05-27,CUST7035,Customer 505,Delhi,Delhi,South,Clothing,T-Shirt,3,3881,5,11060.85,2941.24,UPI,Express
ORD04192,2024-10-03,CUST4808,Customer 489,Delhi,Delhi,West,Clothing,Jeans,1,2996,20,2396.8,716.02,Debit Card,Express
ORD04193,2024-03-28,CUST9591,Customer 4405,Kolkata,West Bengal,West,Clothing,Jacket,2,4160,15,7072.0,1264.79,Cash,Standard
ORD04194,2024-01-12,CUST2315,Customer 4120,Chennai,Tamil Nadu,East,Furniture,Table,2,3523,15,5989.1,1006.15,Debit Card,Express
ORD04195,2024-10-02,CUST2632,Customer 3074,Chennai,Tamil Nadu,East,Clothing,Jeans,5,1150,15,4887.5,1361.29,Net Banking,Express
ORD04196,2024-01-03,CUST1527,Customer 1412,Chennai,Tamil Nadu,East,Clothing,Jeans,4,4753,5,18061.4,2400.72,Net Banking,Express
ORD04197,2024-04-23,CUST7079,Customer 3139,Hyderabad,Telangana,North,Furniture,Sofa,1,1577,0,1577.0,116.69,Net Banking,Same Day
ORD04198,2024-06-10,CUST3253,Customer 341,Kolkata,West Bengal,West,Clothing,Jacket,5,1787,20,7148.0,967.86,Credit Card,Express
